"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","species.specificity.index","resource.range","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.similarity","proportional.generality","d","uniID","X","Site","Date","Waypoint","Species","Height","N.flowers","Time","NN","NN.id","dist.lar","LT","AS","EC","SD","SM","SC","PP","HH","EL","LOTUS","BW","Quantity","density","shrub.density","cactus.density","con.density","het.density","site.density","site.shrub.density","site.cactus.density","S","imp.den.x","imp.den.y"
"343",1,0.0588235294117647,0.0555555555555556,-0.944444444444444,0.726086956521739,1,1,1,1,2.39130434782609,0,0,0.00315265486725664,0.00158975550360867,NA,0,1,0.0283464566929134,0.103375638694537,0.444587232165962,"AS 344",343,"","5.7.2018",344,"AS",64,60,"12:12",130,"AS",140,0,3,0,0,0,0,0,0,0,0,0,1,3,3,0,3,0,0.03,0.0245,0.0055,1,0.03,0.03
"344",1,0.0588235294117647,0.00549450549450549,-0.994505494505495,0.878260869565217,1,1,1,1,1.66086956521739,0,0,0.00471641190667739,0.00165176983154938,NA,0,1,0.286614173228346,0.103375638694537,0,"LT 345",344,"","5.7.2018",345,"LT",200,229,"12:50",125,"AS",194,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0.03,0.0245,0.0055,1,0.03,0.03
"345",2,0.117647058823529,0.0575627679118187,-0.471218616044091,0.308695652173913,0.9375,0.684653196881458,0.9375,1,1.77391304347826,0.00574994586945445,0,0.0043342719227675,0.00202550722971167,NA,0.693147180559945,2,0.148031496062992,0.206751277389075,0.246554817008743,"AS 346",345,"","5.7.2018",346,"AS",69,56,"1:06",90,"AS",146,0,2,0,0,0,0,0,0,0,0,0,2,2,2,0,2,0,0.03,0.0245,0.0055,1,0.03,0.03
"346",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AS 347",346,"","5.7.2018",347,"AS",40,10,"1:06",90,"AS",177,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0.03,0.0245,0.0055,1,0.03,0.03
"347",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SC 348",347,"","5.7.2018",348,"SC",34,2,"1:22",125,"AS",154,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.03,0.0245,0.0055,1,0.03,0.03
"348",1,0.0588235294117647,0.00549450549450549,-0.994505494505495,0.882608695652174,1,1,1,1,1.66086956521739,0,0,0.00471641190667739,0.00165176983154938,NA,0,1,0.286614173228346,0.103375638694537,0,"LT 349",348,"","5.7.2018",349,"LT",280,170,"1:39",400,"LT",129,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.03,0.0245,0.0055,0,0.03,0.03
"349",2,0.117647058823529,0.0360625290202755,-0.481968735489862,0.191304347826087,0.984375,0.812403840463596,0.9375,1,1.54782608695652,0.00470875270990256,0,0.00508849557522124,0.00405373294168632,NA,0.500402423538188,1.64938488846612,0.398425196850394,0.170506216298303,0.122566844476403,"SC 350",349,"","5.7.2018",350,"SC",68,23,"1:59",1000,"SC",220,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0.03,0.0245,0.0055,0,0.03,0.03
"350",1,0.0588235294117647,0.032967032967033,-0.967032967032967,0.460869565217391,1,1,1,1,1.66086956521739,0,0,0.00471641190667739,0.0046524800554103,NA,0,1,0.286614173228346,0.103375638694537,0.214968991912639,"SC 351",350,"","5.7.2018",351,"SC",53,11,"2:18",340,"LT",110,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0.03,0.0245,0.0055,0,0.03,0.03
"351",1,0.0588235294117647,0.0196078431372549,-0.980392156862745,0.765217391304348,1,1,1,1,1.93478260869565,0,0,0.00388676588897828,0.00169385069463442,NA,0,1,0.0803149606299213,0.103375638694537,0.244461840818095,"BW 352",351,"","5.7.2018",352,"BW",50,9,"2:34",20,"LT",53,1,2,0,0,0,0,0,0,0,0,0,1,3,3,0,0,3,0.03,0.0245,0.0055,2,0.03,0.03
"352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LT 353",352,"","5.7.2018",353,"LT",250,153,"2:49",20,"BW",96,0,1,0,0,0,0,0,0,0,0,1,0,2,2,0,0,2,0.03,0.0245,0.0055,2,0.03,0.03
"353",2,0.117647058823529,0.186274509803922,-0.406862745098039,0.247826086956522,0.96875,0.726483157256779,0.9375,1,1.86521739130435,0.000868686348645949,0.00392339780652097,0.00401749798873693,0.00297039737254114,NA,0.636514168294813,1.88988157484231,0.0992125984251968,0.195367714856362,0.466308228200181,"BW 354",353,"","5.7.2018",354,"BW",36,7,"3:02",35,"BW",69,1,0,0,0,0,0,0,0,0,0,2,3,3,3,0,2,1,0.03,0.0245,0.0055,2,0.03,0.03
"354",1,0.0588235294117647,0.0392156862745098,-0.96078431372549,0.560869565217391,1,1,1,1,1.93478260869565,0,0,0.00388676588897828,0.00280829815884391,NA,0,1,0.0803149606299213,0.103375638694537,0.340332723081116,"BW 355",354,"","5.7.2018",355,"BW",39,4,"3:02",35,"BW",74,1,0,0,0,0,0,0,0,0,0,2,2,3,3,0,2,1,0.03,0.0245,0.0055,2,0.03,0.03
"355",2,0.117647058823529,0.0360625290202755,-0.481968735489862,0.195652173913043,0.984375,0.812403840463596,0.9375,1,1.54782608695652,0.00470875270990256,0,0.00508849557522124,0.00405373294168632,NA,0.500402423538188,1.64938488846612,0.398425196850394,0.170506216298303,0.122566844476403,"SC 356",355,"","5.7.2018",356,"SC",34,5,"3:20",180,"LT",46,1,0,0,0,0,0,0,0,0,0,1,5,2,2,0,0,2,0.03,0.0245,0.0055,2,0.03,0.03
"356",1,0.0588235294117647,0.0142857142857143,-0.985714285714286,0.891304347826087,1,1,1,1,2.02173913043478,0,0,0.00377614641995173,0.00160188058365056,NA,0,1,0.110236220472441,0.103375638694537,0.183610725827904,"LT 357",356,"","5.7.2018",357,"LT",270,154,"3:37",405,"LT",131,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.03,0.0245,0.0055,0,0.03,0.03
"357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AS 358",357,"","5.7.2018",358,"AS",46,46,"3:49",135,"AS",35,2,1,0,0,0,0,0,0,0,0,0,0,3,3,0,1,2,0.03,0.0245,0.0055,2,0.03,0.03
"358",2,0.117647058823529,0.0336635195790125,-0.483168240210494,0.282608695652174,0.96875,0.726483157256779,0.9375,1,1.54782608695652,0.00470875270990256,0,0.00508849557522124,0.00308243875386137,NA,0.636514168294813,1.88988157484231,0.398425196850394,0.195367714856362,0.123473854663927,"SC 359",358,"","5.7.2018",359,"SC",76,6,"4:06",150,"LT",32,3,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,0.03,0.0245,0.0055,1,0.03,0.03
"359",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LT 360",359,"","5.7.2018",360,"LT",230,61,"4:20",240,"SC",164,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0.03,0.0245,0.0055,1,0.03,0.03
"360",3,0.176470588235294,0.116386297323583,-0.294537900892139,0.0608695652173913,0.958333333333333,0.636396103067893,0.875,1,1.61304347826087,0.0289408850773335,0.0412040394504734,0.00483205953338697,0.00363181123899745,NA,0.950270539233235,2.58640928985893,0.228346456692913,0.267371712264652,0.285880749731068,"AS 361",360,"","5.8.2018",361,"AS",54,43,"9:55",125,"AS",25,0,2,0,0,0,0,0,0,0,0,0,5,2,2,0,2,0,0.0275,0.026,0.0015,1,0.0275,0.0275
"361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BW 362",361,"","5.8.2018",362,"BW",36,8,"10:15",250,"SC",170,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0.0275,0.026,0.0015,1,0.0275,0.0275
"362",1,0.0588235294117647,0.0140845070422535,-0.985915492957746,0.973913043478261,1,1,1,1,1.9,0,0,0.00399738535800483,0.00163020349441938,NA,0,1,0.111811023622047,0.103375638694537,0.180885011614819,"SC 363",362,"","5.8.2018",363,"SC",70,3,"10:30",0,"HH",132,0,1,0,0,0,1,0,0,0,0,0,1,2,1,1,1,1,0.0275,0.026,0.0015,2,0.0275,0.0275
"363",1,0.0588235294117647,0.028169014084507,-0.971830985915493,0.578260869565217,1,1,1,1,1.9,0,0,0.00399738535800483,0.00263756837148795,NA,0,1,0.111811023622047,0.103375638694537,0.272942977038317,"HH 364",363,"","5.8.2018",364,"HH",19,1,"10:30",0,"SC",132,0,1,0,0,0,0,0,1,0,0,0,2,2,1,1,1,1,0.0275,0.026,0.0015,2,0.0275,0.0275
"364",3,0.176470588235294,0.138249502699631,-0.28725016576679,0.1,0.9375,0.579601155968481,0.875,1,1.76086956521739,0.0075659136100943,0.000954716695370112,0.00431918744971842,0.00326483849327768,NA,1.03972077083992,2.82842712474619,0.14488188976378,0.292390460521591,0.317893253595732,"BW 365",364,"","5.8.2018",365,"BW",46,13,"10:44",235,"LT",68,1,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0.0275,0.026,0.0015,1,0.0275,0.0275
"365",4,0.235294117647059,0.194322344322344,-0.201419413919414,0.0260869565217391,0.90625,0.484767985741633,0.8125,1,1.51739130434783,0.0200272686753571,0.00642470909015731,0.00515386162510056,0.0029781249001855,NA,1.33217904021012,3.789291416276,0.349606299212598,0.391720420357259,0.219995552454214,"LT 366",365,"","5.8.2018",366,"LT",225,175,"10:59",130,"LT",24,0,0,0,0,0,1,0,0,0,0,5,5,6,5,1,0,6,0.0275,0.026,0.0015,2,0.0275,0.0275
"366",3,0.176470588235294,0.241830065359477,-0.252723311546841,0.139130434782609,0.875,0.540061724867322,0.875,1,1.85652173913043,0.00200158666386742,6.96873500270155e-05,0.00405772325020113,0.00251884162585771,NA,1.09861228866811,3,0.118110236220472,0.310126916083612,0.38829180016989,"BW 367",366,"","5.8.2018",367,"BW",54,19,"11:16",25,"SC",129,0,0,0,0,0,0,0,0,0,0,6,3,6,6,0,6,0,0.0275,0.026,0.0015,1,0.0275,0.0275
"367",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SC 368",367,"","5.8.2018",368,"SC",46,3,"11:16",25,"BW",146,2,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0.0275,0.026,0.0015,2,0.0275,0.0275
"368",2,0.117647058823529,0.0575627679118187,-0.471218616044091,0.31304347826087,0.9375,0.684653196881458,0.9375,1,1.77391304347826,0.00574994586945445,0,0.0043342719227675,0.00202550722971167,NA,0.693147180559945,2,0.148031496062992,0.206751277389075,0.246554817008743,"AS 369",368,"","5.8.2018",369,"AS",69,81,"11:31",105,"LT",8,1,1,0,0,0,0,0,0,0,0,1,2,3,3,0,1,2,0.0275,0.026,0.0015,3,0.0275,0.0275
"369",2,0.117647058823529,0.0241867043847242,-0.487906647807638,0.38695652173913,0.9375,0.684653196881458,0.9375,1,1.67826086956522,0.00577567970448359,0,0.00462590506838295,0.00234146688969999,NA,0.693147180559945,2,0.269291338582677,0.206751277389075,0.0973112401116635,"LT 370",369,"","5.8.2018",370,"LT",270,301,"11:44",105,"AS",32,2,2,0,0,0,0,0,0,0,0,0,2,4,4,0,2,2,0.0275,0.026,0.0015,2,0.0275,0.0275
"370",2,0.117647058823529,0.0250735180312645,-0.487463240984368,0.239130434782609,0.96875,0.726483157256779,0.9375,1,1.54782608695652,0.00470875270990256,0,0.00508849557522124,0.00304483489794965,NA,0.636514168294813,1.88988157484231,0.398425196850394,0.195367714856362,0.0566268367617793,"AS 371",370,"","5.8.2018",371,"AS",59,35,"12:04",95,"AS",69,1,1,0,0,0,0,0,0,0,0,0,3,2,2,0,1,1,0.0275,0.026,0.0015,2,0.0275,0.0275
"371",2,0.117647058823529,0.0336635195790125,-0.483168240210494,0.243478260869565,0.96875,0.726483157256779,0.9375,1,1.54782608695652,0.00470875270990256,0,0.00508849557522124,0.00308243875386137,NA,0.636514168294813,1.88988157484231,0.398425196850394,0.195367714856362,0.123473854663927,"AS 372",371,"","5.8.2018",372,"AS",56,63,"12:04",95,"AS",39,1,1,0,0,0,0,0,0,0,0,0,3,2,2,0,1,1,0.0275,0.026,0.0015,2,0.0275,0.0275
"372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LT 373",372,"","5.8.2018",373,"LT",135,87,"12:48",155,"AS",150,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.0275,0.026,0.0015,1,0.0275,0.0275
"373",1,0.0588235294117647,0.0164835164835165,-0.983516483516483,0.547826086956522,1,1,1,1,1.66086956521739,0,0,0.00471641190667739,0.00341257856411542,NA,0,1,0.286614173228346,0.103375638694537,0.125383331527151,"SC 374",373,"","5.8.2018",374,"SC",78,3,"1:07",35,"LT",102,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0275,0.026,0.0015,0,0.0275,0.0275
"374",3,0.176470588235294,0.13418106516534,-0.288606311611553,0.0478260869565217,0.9375,0.592194600147996,0.875,1,1.67391304347826,0.00952938783345999,0.037430004864177,0.00466110217216412,0.00429375413167892,NA,1.01140426470735,2.74945927399721,0.267716535433071,0.28422710851408,0.262497076098616,"BW 375",374,"","5.8.2018",375,"BW",53,20,"1:24",340,"LT",110,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0.0275,0.026,0.0015,0,0.0275,0.0275
"375",1,0.0588235294117647,0.142857142857143,-0.857142857142857,0.81304347826087,1,1,1,1,2.41739130434783,0,0,0.00305711987127916,0.00131054887555681,NA,0,1,0.0110236220472441,0.103375638694537,0.626074625559643,"EC 376",375,"","5.8.2018",376,"EC",55,20,"1:36",290,"LT",90,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0.0275,0.026,0.0015,1,0.0275,0.0275
"376",1,0.0588235294117647,0.0769230769230769,-0.923076923076923,0.895652173913044,1,1,1,1,2.4,0,0,0.00308980289621883,0.00140558041504122,NA,0,1,0.0204724409448819,0.103375638694537,0.507120280258071,"LT 377",376,"","5.8.2018",377,"LT",177,122,"1:49",140,"LT",28,1,0,1,0,0,0,0,0,0,0,0,1,2,2,0,1,1,0.0275,0.026,0.0015,2,0.0275,0.0275
"377",2,0.117647058823529,0.0910815939278937,-0.454459203036053,0.2,0.979166666666667,0.775604602874429,0.9375,1,1.86521739130435,0.00314123778396725,0.0103244131976691,0.00412811745776348,0.00370456655703002,NA,0.562335144618808,1.75476535060332,0.129133858267717,0.181399988877662,0.348967244164088,"BW 378",377,"","5.8.2018",378,"BW",42,16,"2:12",110,"LT",10,1,0,0,0,0,0,0,0,0,0,2,4,3,3,0,2,1,0.0275,0.026,0.0015,2,0.0275,0.0275
"378",2,0.117647058823529,0.0295088332362648,-0.485245583381868,0.326086956521739,0.9375,0.684653196881458,0.9375,1,1.69565217391304,0.00436000693911878,0,0.00458567980691874,0.0025150773415009,NA,0.693147180559945,2,0.239370078740157,0.206751277389075,0.129561520890048,"BW 379",378,"","5.8.2018",379,"BW",54,27,"2:32",265,"LT",81,1,0,0,0,0,0,0,0,0,0,1,2,2,2,0,1,1,0.0275,0.026,0.0015,2,0.0275,0.0275
"379",1,0.0588235294117647,0.0392156862745098,-0.96078431372549,0.556521739130435,1,1,1,1,1.93478260869565,0,0,0.00388676588897828,0.00280829815884391,NA,0,1,0.0803149606299213,0.103375638694537,0.340332723081116,"AS 380",379,"","5.8.2018",380,"AS",48,25,"2:51",240,"LT",69,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0.0275,0.026,0.0015,1,0.0275,0.0275
"380",2,0.117647058823529,0.0463425715583826,-0.476828714220809,0.317391304347826,0.9375,0.684653196881458,0.9375,1,1.80434782608696,0.00495842060699127,0,0.00427896218825422,0.00174208038489127,NA,0.693147180559945,2,0.160629921259843,0.206751277389075,0.216155680470733,"AS 381",380,"","5.8.2018",381,"AS",56,62,"3:08",160,"AS",39,1,3,0,0,0,0,0,0,0,0,0,2,4,4,0,3,1,0.0275,0.026,0.0015,2,0.0275,0.0275
"381",1,0.0588235294117647,0.00549450549450549,-0.994505494505495,0.978260869565217,1,1,1,1,1.66086956521739,0,0,0.00471641190667739,0.00165176983154938,NA,0,1,0.286614173228346,0.103375638694537,0,"SC 382",381,"","5.8.2018",382,"SC",53,4,"3:21",50,"AS",129,0,2,0,0,0,0,0,0,0,0,0,1,2,2,0,0,2,0.0275,0.026,0.0015,1,0.0275,0.0275
"382",1,0.0588235294117647,0.25,-0.75,0.982608695652174,1,1,1,1,2.61739130434783,0,0,0.00280068382944489,0.00133034365943512,NA,0,1,0.0062992125984252,0.103375638694537,0.733610188364573,"SC 383",382,"","5.8.2018",383,"SC",52,3,"3:34",205,"LT",57,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0.0275,0.026,0.0015,1,0.0275,0.0275
"383",1,0.0588235294117647,0.384615384615385,-0.615384615384615,0.473913043478261,1,1,1,1,2.4,0,0,0.00308980289621883,0.00297091487924345,NA,0,1,0.0204724409448819,0.103375638694537,0.785395302972067,"LT 384",383,"","5.8.2018",384,"LT",195,380,"3:48",0,"LT",2,1,1,0,0,0,1,0,0,0,0,0,5,3,2,1,1,2,0.0275,0.026,0.0015,3,0.0275,0.0275
"384",2,0.117647058823529,0.0250735180312645,-0.487463240984368,0.28695652173913,0.96875,0.726483157256779,0.9375,1,1.54782608695652,0.00470875270990256,0,0.00508849557522124,0.00304483489794965,NA,0.636514168294813,1.88988157484231,0.398425196850394,0.195367714856362,0.0566268367617793,"SC 385",384,"","5.8.2018",385,"SC",39,3,"4:02",205,"LT",57,1,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0.0275,0.026,0.0015,1,0.0275,0.0275
"385",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AS 386",385,"","5.9.2018",386,"AS",58,31,"9:47",350,"LT",113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0.026,0.026
"386",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LT 387",386,"","5.9.2018",387,"LT",155,94,"10:02",225,"AS",194,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,NA,NA,NA,1,0.026,0.026
"387",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BW 388",387,"","5.9.2018",388,"BW",39,3,"10:16",115,"AS",179,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,NA,NA,NA,1,0.026,0.026
"388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AS 389",388,"","5.9.2018",389,"AS",40,13,"10:16",115,"BW",154,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,NA,1,0.026,0.026
"389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AS 390",389,"","5.9.2018",390,"AS",33,31,"10:39",660,"AS",216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0.026,0.026
"390",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LT 391",390,"","5.9.2018",391,"LT",220,198,"10:58",50,"LT",151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0.026,0.026
"391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BW 392",391,"","5.9.2018",392,"BW",34,5,"11:14",75,"BW",182,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,NA,NA,NA,1,0.026,0.026
"392",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LT 393",392,"","5.9.2018",393,"LT",210,465,"11:30",470,"BW",147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0.026,0.026
"393",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BW 394",393,"","5.9.2018",394,"BW",41,6,"11:42",315,"LT",102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0.026,0.026
"394",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LT 395",394,"","5.9.2018",395,"LT",62,40,"11:56",250,"BW",188,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,3,NA,NA,NA,1,0.026,0.026
